Index,PositionType,PositionStatus,CareerTrack,Nationality,EducationLevel,Branch,PositionLevel,Task1,Task2,Task3,Task4,Task5,Task6,Task7,Task8,Task9,Task10,Task11,Task12,Task13,Task14,Task15,Task16,Task17,Task18,Task19,Task20,Task21,Task22,Task23,Workload1,Workload2,Workload3,Workload4,PerformerCategory
6184,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,11,12,0,1,4,0,20,1,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,12,6,HighPerformer
6214,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelD,2,1,0,1,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,14,16,HighPerformer
6288,TypeB,StatusA,TrackB,local,LevelA,BranchL,LevelB,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,29,16,LowPerformer
6315,TypeA,StatusA,TrackC,local,LevelA,BranchG,LevelC,3,2,0,1,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,22,20,HighPerformer
6377,TypeB,StatusA,TrackA,local,LevelA,BranchD,LevelC,7,1,1,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,24,48,LowPerformer
6478,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelD,2,1,0,1,0,0,5,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,2,37,6,16,16,HighPerformer
6658,TypeA,StatusA,TrackA,local,LevelA,BranchL,LevelC,7,0,0,2,1,0,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,26,10,24,27,HighPerformer
6665,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23,10,13,12,LowPerformer
6680,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelD,1,0,0,2,0,0,5,0,1,7,0,0,0,0,0,0,0,0,0,0,0,2,0,34,8,14,16,HighPerformer
6756,TypeB,StatusA,TrackA,local,LevelA,BranchA,LevelC,1,2,0,5,0,0,9,0,1,16,5,0,0,0,0,0,0,0,0,0,0,14,0,24,9,24,12,HighPerformer
6758,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelD,5,7,0,1,0,0,5,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,16,16,LowPerformer
6809,TypeB,StatusA,TrackA,local,LevelA,BranchM,LevelC,2,2,0,1,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,24,8,HighPerformer
6865,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelC,1,1,0,1,3,0,0,0,1,5,0,3,0,0,0,0,0,0,0,0,0,2,0,26,3,18,12,HighPerformer
7033,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelB,4,7,0,1,0,0,2,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,26,14,HighPerformer
7046,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelB,4,2,1,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,3,24,12,29,13,LowPerformer
7048,TypeB,StatusA,TrackA,local,LevelA,BranchH,LevelB,1,1,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,18,12,25,14,HighPerformer
7107,TypeA,StatusA,TrackC,local,LevelA,BranchE,LevelA,5,0,1,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,13,48,LowPerformer
7131,TypeB,StatusA,TrackA,local,LevelA,BranchM,LevelC,3,5,0,1,0,0,154,0,3,160,0,0,0,0,0,0,0,0,0,0,0,1,2,18,5,12,6,HighPerformer
7178,TypeA,StatusA,TrackC,local,LevelA,BranchI,LevelA,2,3,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,23,65,LowPerformer
7230,TypeA,StatusA,TrackA,local,LevelA,BranchH,LevelC,1,1,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,12,3,HighPerformer
7285,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,2,4,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,1,14,16,21,56,LowPerformer
7463,TypeA,StatusA,TrackC,local,LevelA,BranchG,LevelC,2,1,0,3,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4,32,20,HighPerformer
7557,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,3,1,2,1,0,0,2,0,1,8,1,0,0,0,0,0,0,0,0,0,0,1,0,7,8,16,28,HighPerformer
7647,TypeB,StatusA,TrackC,local,LevelA,BranchL,LevelC,2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,12,16,29,62,LowPerformer
7676,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelC,0,2,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,21,10,19,12,LowPerformer
7714,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,2,3,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,16,16,LowPerformer
7729,TypeB,StatusA,TrackA,local,LevelA,BranchH,LevelC,2,1,0,1,0,0,0,0,3,1,2,4,0,0,0,0,0,0,0,0,0,4,0,27,10,24,12,LowPerformer
7754,TypeA,StatusA,TrackC,local,LevelA,BranchM,LevelC,0,4,0,1,0,0,4,0,1,8,0,0,0,0,0,0,0,0,0,0,0,3,2,19,15,32,50,HighPerformer
7825,TypeB,StatusA,TrackA,local,LevelA,BranchA,LevelC,3,2,0,5,0,0,10,0,3,17,1,0,0,0,0,0,0,0,0,0,0,9,0,10,5,24,12,HighPerformer
7999,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelD,1,2,1,2,0,0,1,0,3,4,2,0,0,0,0,0,2,0,0,0,0,4,3,20,4,8,8,HighPerformer
8037,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelC,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
8054,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,1,3,1,4,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,2,32,10,24,30,HighPerformer
8075,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelD,1,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,17,4,8,8,LowPerformer
8102,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelD,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
8252,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelB,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,17,14,LowPerformer
8569,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelC,2,1,0,1,0,0,6,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,1,28,3,24,11,HighPerformer
8724,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,3,4,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,32,62,LowPerformer
8835,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,1,2,1,1,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,4,33,9,20,13,HighPerformer
9018,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelD,2,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
9142,TypeA,StatusA,TrackC,local,LevelB,BranchL,LevelD,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,20,16,15,28,LowPerformer
9168,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelD,5,0,0,2,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,3,0,29,8,16,16,LowPerformer
9210,TypeB,StatusA,TrackA,local,LevelB,BranchH,LevelD,4,0,0,2,1,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,3,0,14,4,16,16,HighPerformer
1514,TypeB,StatusA,TrackA,local,LevelB,BranchB,LevelC,2,0,0,1,0,0,4,0,1,6,0,9,1,0,0,0,0,0,0,0,0,4,4,30,8,16,30,HighPerformer
6153,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelB,7,1,0,1,0,0,4,0,4,9,4,1,5,0,0,0,0,0,0,0,0,4,0,14,6,16,7,HighPerformer
296,TypeA,StatusA,TrackC,local,LevelA,BranchD,LevelA,14,5,1,1,0,1,4,0,4,22,0,0,0,0,0,0,0,0,0,0,0,2,1,12,16,32,62,HighPerformer
677,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,10,2,0,1,0,1,4,1,2,17,0,0,0,0,0,0,0,0,0,0,0,2,0,13,16,32,62,HighPerformer
985,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,2,5,2,3,0,1,2,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,2,37,6,13,7,HighPerformer
1697,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelB,11,2,0,1,2,1,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,3,1,12,12,32,42,HighPerformer
2833,TypeA,StatusA,TrackC,local,LevelA,BranchH,LevelC,1,2,0,1,0,3,4,0,2,9,2,0,1,0,0,0,0,0,0,0,0,8,0,15,12,32,56,HighPerformer
2910,TypeB,StatusA,TrackA,local,LevelA,BranchM,LevelC,4,3,0,2,6,1,5,0,3,18,1,0,0,0,0,0,0,0,0,0,0,5,5,0,5,12,6,LowPerformer
3701,TypeA,StatusA,TrackA,local,LevelB,BranchL,LevelC,1,2,1,2,0,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,24,9,24,27,HighPerformer
3799,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,2,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LowPerformer
4469,TypeB,StatusA,TrackA,local,LevelA,BranchF,LevelC,3,0,0,2,0,4,2,0,2,9,2,2,0,0,0,0,0,0,0,0,0,2,0,32,1,24,12,HighPerformer
4480,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,1,0,0,3,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,8,8,HighPerformer
4611,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelA,2,5,0,1,1,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,4,0,12,8,16,8,HighPerformer
5664,TypeA,StatusA,TrackC,local,LevelB,BranchH,LevelD,1,2,0,1,0,1,2,0,1,6,2,0,0,0,0,0,0,0,0,0,0,6,0,8,8,16,10,HighPerformer
5960,TypeA,StatusA,TrackA,local,LevelA,BranchD,LevelC,6,1,1,4,0,3,0,0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,1,31,2,24,27,HighPerformer
6007,TypeB,StatusA,TrackA,local,LevelA,BranchE,LevelB,6,4,1,1,0,1,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,2,0,11,6,16,7,HighPerformer
6142,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,3,1,0,1,0,3,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,4,17,16,32,50,HighPerformer
6495,TypeB,StatusA,TrackA,local,LevelA,BranchI,LevelC,0,3,0,1,0,1,1,0,2,4,0,4,0,0,0,0,0,0,0,0,0,2,0,21,8,24,42,HighPerformer
6535,TypeB,StatusA,TrackA,local,LevelC,BranchM,LevelC,1,0,2,2,2,1,5,0,1,12,0,0,0,0,0,0,0,0,0,0,0,2,0,35,8,24,12,HighPerformer
6554,TypeB,StatusA,TrackA,local,LevelB,BranchE,LevelC,1,8,0,2,1,98,0,0,4,106,3,3,0,0,0,0,0,0,0,0,0,7,1,14,5,12,6,HighPerformer
6555,TypeB,StatusA,TrackB,local,LevelB,BranchE,LevelC,1,8,0,2,1,98,0,0,4,106,3,3,0,0,0,0,0,0,0,0,0,7,1,10,10,16,8,HighPerformer
7022,TypeB,StatusB,TrackA,local,LevelA,BranchL,LevelA,2,2,2,2,0,8,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,16,14,HighPerformer
7763,TypeB,StatusA,TrackA,local,LevelA,BranchM,LevelC,3,1,0,1,0,1,3,0,1,8,2,0,0,0,0,0,0,0,0,0,0,1,2,23,8,20,14,HighPerformer
8059,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelD,4,2,0,1,0,1,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,16,5,LowPerformer
8118,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,5,4,0,1,0,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,11,16,HighPerformer
8405,TypeB,StatusA,TrackA,local,LevelA,BranchG,LevelD,3,0,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,12,16,HighPerformer
171,TypeB,StatusA,TrackA,local,LevelA,BranchC,LevelC,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,10,18,12,HighPerformer
405,TypeB,StatusA,TrackA,local,LevelA,BranchG,LevelC,0,4,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,18,5,12,6,HighPerformer
480,TypeB,StatusA,TrackC,local,LevelB,BranchL,LevelC,1,0,0,0,0,1,2,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,5,8,8,6,31,HighPerformer
481,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,1,0,0,0,0,1,2,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,5,8,5,12,27,HighPerformer
500,TypeB,StatusA,TrackD,local,LevelB,BranchL,LevelD,1,3,0,0,0,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,2,7,5,15,27,52,HighPerformer
574,TypeA,StatusA,TrackC,local,LevelA,BranchD,LevelC,1,1,0,0,0,1,4,0,1,6,0,2,0,0,0,0,0,0,0,0,0,5,6,8,6,6,23,HighPerformer
575,TypeA,StatusA,TrackA,local,LevelA,BranchD,LevelC,1,1,0,0,0,1,4,0,1,6,0,2,0,0,0,0,0,0,0,0,0,5,6,16,5,12,5,HighPerformer
665,TypeB,StatusA,TrackA,local,LevelA,BranchF,LevelC,4,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,2,10,5,24,12,HighPerformer
754,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,2,0,0,0,0,2,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,2,7,14,6,16,7,HighPerformer
895,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,2,1,0,0,1,4,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,7,1,21,10,24,12,HighPerformer
1333,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelC,0,2,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,18,16,25,56,HighPerformer
1463,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelC,2,0,0,0,0,1,11,0,1,13,0,0,0,0,0,0,0,0,0,0,0,2,3,18,5,12,6,HighPerformer
1618,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14,14,6,16,7,HighPerformer
1632,TypeA,StatusA,TrackA,local,LevelA,BranchL,LevelC,3,1,0,0,0,4,1,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,2,30,10,19,12,HighPerformer
1668,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelC,0,4,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,19,10,24,12,HighPerformer
1871,TypeB,StatusA,TrackA,local,LevelB,BranchC,LevelC,5,1,1,0,0,1,0,0,3,5,2,1,0,0,0,0,0,0,0,0,0,1,1,27,10,24,12,HighPerformer
2013,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,28,4,13,16,HighPerformer
2080,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,7,16,16,HighPerformer
2227,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelD,3,1,0,0,0,1,5,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,1,21,4,16,16,HighPerformer
2246,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,0,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,5,33,8,16,16,HighPerformer
2421,TypeA,StatusA,TrackA,local,LevelA,BranchL,LevelC,3,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,5,33,10,24,12,HighPerformer
2483,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelB,8,1,0,0,0,1,1,3,5,9,1,0,0,0,0,0,0,0,0,0,0,1,1,12,6,16,7,HighPerformer
2682,TypeB,StatusA,TrackA,local,LevelB,BranchI,LevelC,0,2,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,24,4,20,12,HighPerformer
2969,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelB,2,5,0,0,0,3,1,0,2,9,2,0,0,0,0,0,0,0,0,0,0,3,2,5,11,32,50,HighPerformer
2998,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelC,1,1,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,2,28,8,14,12,HighPerformer
3092,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelC,1,1,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,24,4,20,14,HighPerformer
3781,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,3,7,0,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,15,5,12,6,HighPerformer
3801,TypeA,StatusA,TrackA,local,LevelA,BranchC,LevelC,3,3,0,0,0,1,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,4,1,34,7,24,12,HighPerformer
3841,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,4,0,1,0,0,1,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,2,2,28,8,32,50,HighPerformer
3898,TypeA,StatusA,TrackC,local,LevelB,BranchG,LevelC,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,12,11,20,56,HighPerformer
3951,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelC,2,6,0,0,1,1,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,2,1,20,10,22,42,HighPerformer
3984,TypeA,StatusA,TrackA,local,LevelA,BranchG,LevelC,5,4,1,0,0,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,18,5,12,6,HighPerformer
4056,TypeA,StatusA,TrackD,local,LevelB,BranchL,LevelD,3,0,0,0,0,5,10,0,2,16,0,0,0,0,0,0,0,0,0,0,0,3,1,9,11,32,52,HighPerformer
4132,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelC,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,4,10,10,HighPerformer
4198,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelC,3,2,0,0,0,1,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1,3,23,4,24,12,HighPerformer
4210,TypeB,StatusA,TrackD,local,LevelB,BranchL,LevelD,3,0,0,0,0,4,1,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,1,0,10,31,16,LowPerformer
4381,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,3,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,25,10,24,12,HighPerformer
4413,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,3,2,0,0,0,1,5,0,3,8,0,0,0,0,0,0,0,0,0,0,0,2,1,28,6,16,16,HighPerformer
4627,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelB,1,1,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,4,16,11,28,14,HighPerformer
4804,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelB,10,2,0,0,0,1,3,0,11,5,1,5,0,0,0,0,0,0,0,0,0,6,1,14,16,32,35,HighPerformer
5167,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,1,7,0,0,1,1,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,3,1,16,10,17,12,HighPerformer
5445,TypeA,StatusA,TrackC,local,LevelB,BranchL,LevelC,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,11,10,LowPerformer
5446,TypeA,StatusA,TrackA,local,LevelB,BranchL,LevelC,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,15,4,12,6,HighPerformer
5532,TypeB,StatusA,TrackA,local,LevelB,BranchA,LevelD,1,1,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,25,5,16,16,HighPerformer
5650,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,3,2,0,0,0,1,7,0,3,10,0,0,0,0,0,0,0,0,0,0,0,2,5,24,6,16,14,HighPerformer
6047,TypeA,StatusA,TrackB,local,LevelA,BranchL,LevelB,7,1,1,0,0,2,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,1,2,13,20,32,16,HighPerformer
6050,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelB,1,1,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,16,7,HighPerformer
6213,TypeA,StatusA,TrackC,local,LevelA,BranchG,LevelC,3,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,16,16,16,22,HighPerformer
6301,TypeA,StatusA,TrackA,local,LevelA,BranchL,LevelB,1,0,0,0,0,6,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,3,6,11,6,16,25,HighPerformer
6403,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,1,5,0,0,0,2,3,0,1,10,0,1,0,0,0,0,0,0,0,0,0,4,2,28,11,32,14,HighPerformer
6414,TypeB,StatusA,TrackC,local,LevelA,BranchL,LevelC,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,10,8,16,25,HighPerformer
6469,TypeA,StatusA,TrackC,local,LevelB,BranchG,LevelC,2,1,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,16,11,19,24,HighPerformer
6515,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelC,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,3,1,25,10,24,12,HighPerformer
6629,TypeB,StatusA,TrackA,local,LevelB,BranchF,LevelD,2,1,0,0,0,1,0,0,1,3,1,3,0,0,0,0,0,0,0,0,0,4,1,36,7,16,16,HighPerformer
7174,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelB,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,32,14,HighPerformer
7270,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,2,0,0,0,0,1,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,2,18,10,24,12,HighPerformer
7311,TypeA,StatusA,TrackC,local,LevelA,BranchC,LevelB,2,2,0,0,0,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,15,3,8,8,16,31,HighPerformer
7312,TypeA,StatusA,TrackA,local,LevelA,BranchC,LevelB,2,2,0,0,0,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,15,3,14,6,13,7,HighPerformer
7425,TypeB,StatusA,TrackA,local,LevelA,BranchI,LevelC,5,1,0,0,0,1,1,0,4,4,0,2,0,0,0,0,0,0,0,0,0,3,2,24,10,24,12,HighPerformer
7556,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelD,1,3,0,0,0,1,4,0,1,8,0,2,0,0,0,0,0,0,0,0,0,3,2,14,6,16,7,HighPerformer
7564,TypeB,StatusA,TrackD,local,LevelB,BranchL,LevelD,1,0,0,0,0,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,4,26,16,32,31,HighPerformer
7583,TypeB,StatusA,TrackA,local,LevelB,BranchL,LevelB,4,1,0,0,0,1,0,0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,3,27,12,32,32,HighPerformer
7691,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelC,2,2,0,0,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,8,2,36,9,18,14,HighPerformer
7713,TypeB,StatusA,TrackD,local,LevelB,BranchL,LevelE,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,15,16,17,46,HighPerformer
7779,TypeB,StatusA,TrackA,local,LevelC,BranchL,LevelD,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,6,32,10,22,12,HighPerformer
7891,TypeB,StatusA,TrackA,local,LevelB,BranchG,LevelC,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,33,2,15,11,HighPerformer
7896,TypeB,StatusA,TrackA,local,LevelB,BranchD,LevelD,1,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4,34,5,12,16,HighPerformer
7906,TypeB,StatusA,TrackA,local,LevelA,BranchL,LevelC,3,0,0,0,0,2,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,28,10,24,12,HighPerformer
7996,TypeB,StatusA,TrackA,local,LevelB,BranchM,LevelD,0,3,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,29,6,16,16,HighPerformer
8149,TypeA,StatusA,TrackC,local,LevelB,BranchL,LevelD,0,2,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,8,1,10,HighPerformer
8297,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelA,3,5,0,0,0,1,2,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,16,34,HighPerformer
8314,TypeB,StatusA,TrackA,local,LevelA,BranchE,LevelC,5,1,2,0,0,3,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,3,1,27,9,24,12,HighPerformer
8324,TypeB,StatusA,TrackA,local,LevelA,BranchF,LevelB,5,0,0,0,0,15,0,0,2,18,0,1,0,0,0,0,0,0,0,0,0,1,1,24,7,32,14,HighPerformer
8411,TypeA,StatusA,TrackC,local,LevelA,BranchL,LevelB,8,3,0,0,0,1,1,0,4,9,0,0,0,0,0,0,0,0,0,0,0,1,2,8,8,16,10,HighPerformer
8477,TypeB,StatusA,TrackA,local,LevelA,BranchF,LevelC,2,0,0,0,0,1,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,2,3,34,10,24,12,HighPerformer
8492,TypeB,StatusA,TrackB,local,LevelA,BranchG,LevelB,7,2,0,0,0,2,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,2,2,11,13,32,16,HighPerformer
